"id","match_checksum","number","start_tick","start_frame","freeze_time_end_tick","freeze_time_end_frame","end_tick","end_frame","end_officially_tick","end_officially_frame","team_a_name","team_b_name","team_a_score","team_b_score","team_a_side","team_b_side","team_a_start_money","team_b_start_money","team_a_equipment_value","team_b_equipment_value","team_a_money_spent","team_b_money_spent","team_a_economy_type","team_b_economy_type","duration","end_reason","winner_name","winner_side","overtime_number"
7832,"92de1b53f67fffcd",8,48986,51394,65928,69221,66968,70312,67288,70651,GameHunters,HereWeGoAgain,4,4,3,2,19800,11500,24450,1000,8450,0,full,eco,281076,8,GameHunters,3,0
7833,"92de1b53f67fffcd",9,67288,70651,68568,71999,75182,78956,75502,79295,GameHunters,HereWeGoAgain,5,4,3,2,30650,23500,25950,24200,3500,23000,full,full,123392,8,GameHunters,3,0
7834,"92de1b53f67fffcd",10,75502,79295,86945,91334,90176,94734,90496,95074,GameHunters,HereWeGoAgain,6,4,3,2,46150,15900,29750,8900,20950,8400,full,semi,229386,8,GameHunters,3,0
7835,"92de1b53f67fffcd",11,90496,95074,91776,96419,96847,101757,97167,102096,GameHunters,HereWeGoAgain,7,4,3,2,44000,24500,30550,24700,4900,24000,full,full,99293,8,GameHunters,3,0
7836,"92de1b53f67fffcd",12,99413,104454,100693,105804,103925,109206,104245,109541,GameHunters,HereWeGoAgain,7,5,3,2,57900,18400,30250,8800,17900,8900,full,semi,70603,9,HereWeGoAgain,2,0
7837,"92de1b53f67fffcd",13,104245,109541,105525,110886,111235,116897,111555,117233,GameHunters,HereWeGoAgain,8,5,3,2,48100,27850,29700,28100,28700,21350,full,full,109292,8,GameHunters,3,0
7838,"92de1b53f67fffcd",14,111555,117233,112835,118578,116801,122755,117121,123090,GameHunters,HereWeGoAgain,9,5,3,2,38000,21900,30250,21350,21500,20350,full,full,82043,8,GameHunters,3,0
7839,"92de1b53f67fffcd",15,117121,123090,118401,124435,120090,126215,120634,126799,GameHunters,HereWeGoAgain,10,5,3,2,35300,18550,30850,19200,6000,17900,full,force-buy,46430,8,GameHunters,3,0
7840,"92de1b53f67fffcd",16,120634,126799,122330,128588,127434,133964,127754,134299,GameHunters,HereWeGoAgain,10,6,2,3,4000,4000,4750,4250,3350,3250,pistol,pistol,106454,7,HereWeGoAgain,3,0
7841,"92de1b53f67fffcd",17,127754,134299,129034,135644,133953,140824,134273,141158,GameHunters,HereWeGoAgain,10,7,2,3,14350,21300,14550,22250,13950,21050,force-buy,semi,96945,8,HereWeGoAgain,3,0
7842,"92de1b53f67fffcd",18,134273,141158,135553,142504,140182,147374,140502,147714,GameHunters,HereWeGoAgain,10,8,2,3,13000,19250,3650,27900,3450,13800,eco,full,92354,8,HereWeGoAgain,3,0
7843,"92de1b53f67fffcd",19,140502,147714,141782,149061,147708,155295,148028,155632,GameHunters,HereWeGoAgain,10,9,2,3,24650,24450,24000,28250,23300,13750,full,full,112635,8,HereWeGoAgain,3,0
7844,"92de1b53f67fffcd",20,150389,158115,151669,159463,155650,163655,155970,163989,GameHunters,HereWeGoAgain,11,9,2,3,18950,29700,10900,27800,10400,14800,semi,full,82311,9,GameHunters,2,0
7845,"92de1b53f67fffcd",21,155970,163989,157250,165335,163333,171740,163653,172074,GameHunters,HereWeGoAgain,12,9,2,3,26300,24100,25500,23750,21250,22750,full,full,115161,9,GameHunters,2,0
7846,"92de1b53f67fffcd",22,163653,172074,164933,173420,167770,176408,167770,176408,GameHunters,HereWeGoAgain,13,9,2,3,26700,13150,27150,12400,13950,11400,full,force-buy,64392,9,GameHunters,2,0
7913,"42d8bad9b90e9c7",1,83,130,1777,1909,5211,5523,5531,5863,BET-M,Oramond,0,1,3,2,4000,4000,4300,4300,3300,3300,pistol,pistol,80011,9,Oramond,2,0
7914,"42d8bad9b90e9c7",2,5531,5863,6811,7210,11847,12511,12167,12846,BET-M,Oramond,0,2,3,2,11850,18750,2400,18800,1800,17800,eco,semi,98630,1,Oramond,2,0
7915,"42d8bad9b90e9c7",3,12167,12846,13447,14190,17685,18649,18005,18989,BET-M,Oramond,0,3,3,2,23150,19950,24150,22500,20650,10900,full,full,86094,1,Oramond,2,0
7916,"42d8bad9b90e9c7",4,18005,18989,19285,20337,25163,26519,25483,26859,BET-M,Oramond,1,3,3,2,19750,28050,11750,23100,11550,22100,semi,full,111715,7,BET-M,3,0
7917,"42d8bad9b90e9c7",5,25483,26859,26763,28203,31920,33628,32240,33967,BET-M,Oramond,2,3,3,2,28750,17150,29650,17750,20800,16950,full,force-buy,100425,8,BET-M,3,0
7918,"42d8bad9b90e9c7",6,32240,33967,33520,35316,34034,35852,34354,36190,BET-M,Oramond,3,3,3,2,26350,10000,30250,1100,10100,300,full,eco,27966,8,BET-M,3,0
7919,"42d8bad9b90e9c7",7,34354,36190,35634,37541,37184,39171,37504,39505,BET-M,Oramond,4,3,3,2,35250,21700,30650,22100,1800,21100,full,full,44226,8,BET-M,3,0
7920,"42d8bad9b90e9c7",8,37504,39505,38784,40851,40914,43091,41234,43431,BET-M,Oramond,5,3,3,2,52050,15100,30650,6850,4800,7150,full,semi,53202,8,BET-M,3,0
7921,"42d8bad9b90e9c7",9,41234,43431,42514,44778,46554,49030,46874,49363,BET-M,Oramond,6,3,3,2,65700,24950,31450,24700,4500,24000,full,full,83067,8,BET-M,3,0
7922,"42d8bad9b90e9c7",10,46874,49363,48154,50712,53873,56733,54193,57064,BET-M,Oramond,7,3,3,2,76950,17950,31550,8300,4500,8300,full,semi,109342,7,BET-M,3,0
7923,"42d8bad9b90e9c7",11,54193,57064,55473,58413,61944,65226,62264,65558,BET-M,Oramond,8,3,3,2,79700,30550,34000,26600,23150,25900,full,full,121092,8,BET-M,3,0
7924,"42d8bad9b90e9c7",12,62264,65558,63544,66905,66007,69499,66551,70083,BET-M,Oramond,9,3,3,2,70750,22550,33800,22800,48150,22100,full,full,58469,8,BET-M,3,0
7925,"42d8bad9b90e9c7",13,66551,70083,68247,71870,71794,75608,72114,75942,BET-M,Oramond,10,3,2,3,4000,4000,5450,4250,3550,3250,pistol,pistol,81969,9,BET-M,2,0
7926,"42d8bad9b90e9c7",14,72114,75942,73394,77288,77444,81549,77764,81889,BET-M,Oramond,11,3,2,3,18500,11350,19500,1000,18300,0,semi,eco,83186,9,BET-M,2,0
7927,"42d8bad9b90e9c7",15,77764,81889,79044,83235,82221,86577,82541,86917,BET-M,Oramond,11,4,2,3,17950,23350,21500,24350,4600,23050,full,full,69551,8,Oramond,3,0
7928,"42d8bad9b90e9c7",16,85654,90190,86934,91539,95302,100340,95622,100680,BET-M,Oramond,12,4,2,3,21550,19100,21700,24050,20700,16850,full,full,150586,1,BET-M,2,0
7929,"42d8bad9b90e9c7",17,95622,100680,96902,102027,104262,109772,104582,110109,BET-M,Oramond,12,5,2,3,19850,13400,26850,18200,16200,13000,full,force-buy,134890,12,Oramond,3,0
7930,"42d8bad9b90e9c7",18,104582,110109,105862,111452,110446,116277,110766,116617,BET-M,Oramond,12,6,2,3,9550,19150,15600,27300,7350,11650,semi,full,91509,8,Oramond,3,0
7931,"42d8bad9b90e9c7",19,110766,116617,112046,117960,113971,119986,114291,120322,BET-M,Oramond,12,7,2,3,10550,26500,1500,28400,700,14000,eco,full,49982,8,Oramond,3,0
7932,"42d8bad9b90e9c7",20,114291,120322,115571,121673,120377,126730,120377,126730,BET-M,Oramond,13,7,2,3,18300,28650,23100,30750,21900,10850,full,full,95069,9,BET-M,2,0
8062,"4cd3de9691838b8b",1,1,1,1250,1372,5058,5441,5378,5783,Team A,Team B,0,1,3,2,4800,4800,4200,4400,3400,3400,pistol,pistol,79564,9,Team B,2,0
8063,"4cd3de9691838b8b",2,5378,5783,6658,7142,12824,13729,13144,14072,Team A,Team B,0,2,3,2,12550,19450,11900,19300,11300,18000,force-buy,semi,116216,1,Team B,2,0
8064,"4cd3de9691838b8b",3,13144,14072,14424,15440,22768,24346,23088,24693,Team A,Team B,0,3,3,2,15750,20750,7200,21750,3900,17650,semi,semi,150265,1,Team B,2,0
8065,"4cd3de9691838b8b",4,23088,24693,24368,26054,29054,31059,29374,31401,Team A,Team B,0,4,3,2,26900,22700,26950,25200,25550,9500,force-buy,full,93107,9,Team B,2,0
8066,"4cd3de9691838b8b",5,29374,31401,30654,32760,35806,38265,36126,38611,Team A,Team B,0,5,3,2,19450,30750,9600,28350,9000,12700,semi,full,100391,9,Team B,2,0
8067,"4cd3de9691838b8b",6,36126,38611,37406,39968,44335,47369,44655,47709,Team A,Team B,1,5,3,2,27450,35900,27550,29050,26350,1500,full,full,128092,8,Team A,3,0
8068,"4cd3de9691838b8b",7,44655,47709,45935,49076,48558,51875,48878,52214,Team A,Team B,2,5,3,2,19900,42000,29150,25800,14500,25100,full,full,60930,8,Team A,3,0
8069,"4cd3de9691838b8b",8,48878,52214,50158,53584,58840,62853,59160,63197,Team A,Team B,2,6,3,2,24400,27000,30450,25600,13800,24400,full,full,155603,9,Team B,2,0
8070,"4cd3de9691838b8b",9,59160,63197,60440,64555,62672,66941,62992,67284,Team A,Team B,2,7,3,2,24200,20650,24050,24000,22850,17150,force-buy,full,54758,9,Team B,2,0
8071,"4cd3de9691838b8b",10,62992,67284,64272,68641,69342,74062,69662,74399,Team A,Team B,2,8,3,2,15850,21350,6600,27650,6400,5300,semi,full,99133,9,Team B,2,0
8072,"4cd3de9691838b8b",11,69662,74399,70942,75761,78181,83496,78501,83834,Team A,Team B,2,9,3,2,28650,33900,28050,27550,26850,20200,full,full,133050,9,Team B,2,0
8073,"4cd3de9691838b8b",12,81033,86539,82313,87901,87398,93337,87942,93929,Team A,Team B,2,10,3,2,20050,31750,20450,29550,19050,24200,force-buy,full,99425,9,Team B,2,0
8074,"4cd3de9691838b8b",13,87942,93929,90335,96489,92578,98885,92898,99229,Team A,Team B,2,11,2,3,4800,4800,4500,4500,3300,3300,pistol,pistol,72485,8,Team B,3,0
8075,"4cd3de9691838b8b",14,92898,99229,94178,100590,96856,103449,97176,103791,Team A,Team B,2,12,2,3,11300,20500,9300,22650,9400,19450,force-buy,semi,61720,8,Team B,3,0
8076,"4cd3de9691838b8b",15,97176,103791,98456,105155,101508,108416,101508,108416,Team A,Team B,2,13,2,3,16100,30750,14400,29700,12900,7050,force-buy,full,67644,8,Team B,3,0
8322,"630088bb1b27ebff",1,1,1,2189,2524,6685,7633,7005,7997,Team A,Team B,0,1,3,2,4800,4800,8350,4500,3450,3300,pistol,pistol,104537,9,Team A,2,0
8323,"630088bb1b27ebff",2,7005,7997,8285,9439,15342,17457,15662,17828,Team A,Team B,1,1,2,3,19400,12100,23350,1500,17900,300,semi,eco,129576,9,Team A,2,0
8324,c86922d0f8fea8c6,1,1,1,1246,1368,5046,5429,5366,5769,Team A,Team B,0,1,3,2,4800,4800,8550,4150,3450,3450,pistol,pistol,79407,9,Team B,2,0
8325,c86922d0f8fea8c6,2,5366,5769,6646,7129,8216,8807,8536,9150,Team A,Team B,0,2,3,2,11400,19400,6100,20100,0,18200,semi,semi,44443,9,Team B,2,0
8326,c86922d0f8fea8c6,3,8536,9150,9816,10516,14768,15802,15088,16141,Team A,Team B,0,3,3,2,23400,18950,26200,21900,21400,3000,force-buy,semi,97314,1,Team B,2,0
8327,c86922d0f8fea8c6,4,15088,16141,16368,17511,19644,21009,19964,21350,Team A,Team B,0,4,3,2,17600,34950,15450,27750,7200,13950,semi,full,71215,9,Team B,2,0
8328,c86922d0f8fea8c6,5,19964,21350,21244,22708,26816,28658,27136,29005,Team A,Team B,1,4,3,2,29050,38750,31700,27850,26900,16500,full,full,106910,7,Team A,3,0
8329,c86922d0f8fea8c6,6,29819,31865,31099,33232,38459,41093,38779,41434,Team A,Team B,2,4,3,2,21600,33550,27800,28050,18450,17850,full,full,134999,12,Team A,3,0
8330,c86922d0f8fea8c6,7,38779,41434,40059,42792,44916,47982,45236,48321,Team A,Team B,3,4,3,2,21600,23600,30500,24900,9800,20200,full,full,95792,8,Team A,3,0
8331,c86922d0f8fea8c6,8,45236,48321,46516,49690,50683,54139,51003,54477,Team A,Team B,4,4,3,2,30700,16000,32850,5600,13350,5400,full,eco,85113,8,Team A,3,0
8332,c86922d0f8fea8c6,9,51003,54477,52283,55843,58598,62589,58918,62927,Team A,Team B,4,5,3,2,36150,26300,32750,25800,21500,24800,full,full,118672,9,Team B,2,0
8333,c86922d0f8fea8c6,10,58918,62927,60198,64288,67861,72473,68181,72817,Team A,Team B,4,6,3,2,23300,19050,25750,25500,21150,14700,force-buy,full,139651,1,Team B,2,0
8334,c86922d0f8fea8c6,11,68181,72817,69461,74175,74069,79096,74389,79439,Team A,Team B,4,7,3,2,12750,23050,14700,23650,4500,18550,semi,semi,91857,1,Team B,2,0
8335,c86922d0f8fea8c6,12,74389,79439,75669,80804,78306,83617,78850,84207,Team A,Team B,5,7,3,2,21500,23800,30850,25600,20450,17100,full,full,61121,8,Team A,3,0
8358,"6e0e8a618cacdda5",1,10,51,2341,3006,8845,11280,9165,11664,Sangal 1XBET,Nuclear TigeRES,1,0,3,2,25450,19850,25950,26300,24450,15100,pistol,pistol,137976,7,Sangal 1XBET,3,0
8359,"6e0e8a618cacdda5",2,9165,11664,10445,13295,13378,17013,13698,17428,Sangal 1XBET,Nuclear TigeRES,2,0,3,2,21150,16250,24100,19350,17550,15250,semi,force-buy,65725,8,Sangal 1XBET,3,0
8360,"6e0e8a618cacdda5",3,13698,17428,14978,19068,19644,24984,19964,25404,Sangal 1XBET,Nuclear TigeRES,3,0,3,2,22400,10800,28900,5300,10950,1000,full,eco,92844,7,Sangal 1XBET,3,0
8361,"6e0e8a618cacdda5",4,19964,25404,21244,26998,25179,32022,25499,32422,Sangal 1XBET,Nuclear TigeRES,4,0,3,2,32400,26000,30350,28600,13300,23800,full,full,81318,8,Sangal 1XBET,3,0
8362,"6e0e8a618cacdda5",5,28018,35628,29298,37232,35811,45515,36131,45935,Sangal 1XBET,Nuclear TigeRES,4,1,3,2,38100,17000,30650,17450,13150,13050,full,semi,121486,9,Nuclear TigeRES,2,0
8363,"6e0e8a618cacdda5",6,36131,45935,37411,47553,44771,56911,45091,57315,Sangal 1XBET,Nuclear TigeRES,5,1,3,2,33950,22000,28650,29650,27450,19100,full,full,134867,12,Sangal 1XBET,3,0
8364,"6e0e8a618cacdda5",7,45091,57315,46371,58926,50892,64692,51212,65076,Sangal 1XBET,Nuclear TigeRES,5,2,3,2,24200,10100,30950,21200,7200,8700,full,force-buy,90644,1,Nuclear TigeRES,2,0
8365,"6e0e8a618cacdda5",8,51212,65076,52492,66707,60845,77334,61165,77721,Sangal 1XBET,Nuclear TigeRES,5,3,3,2,24550,20100,30850,30500,17100,10200,full,full,150620,1,Nuclear TigeRES,2,0
8366,"6e0e8a618cacdda5",9,61165,77721,62445,79358,67361,85607,67681,86002,Sangal 1XBET,Nuclear TigeRES,5,4,3,2,16950,28600,15700,32450,4100,5900,semi,full,96899,9,Nuclear TigeRES,2,0
8367,"6e0e8a618cacdda5",10,67681,86002,68961,87636,74975,95268,74975,95268,Sangal 1XBET,Nuclear TigeRES,6,4,3,2,20150,37800,26300,31650,24600,13150,force-buy,full,113856,7,Sangal 1XBET,3,0
8574,f105089e01a366e2,1,81,123,1776,1908,7224,7637,7544,7977,Minlate,ETERNAL FIRE,0,1,3,2,4000,4000,4550,4200,3550,3400,pistol,pistol,111511,1,ETERNAL FIRE,2,0
8575,f105089e01a366e2,2,7544,7977,8824,9322,14693,15497,15013,15837,Minlate,ETERNAL FIRE,1,1,3,2,11050,19600,12000,20000,10000,19000,force-buy,full,111601,8,Minlate,3,0
8576,f105089e01a366e2,3,15013,15837,16293,17181,25165,26520,25485,26852,Minlate,ETERNAL FIRE,1,2,3,2,20950,8200,25000,7750,14450,7750,full,force-buy,158541,1,ETERNAL FIRE,2,0
8577,f105089e01a366e2,4,25485,26852,26765,28201,34023,35841,34343,36174,Minlate,ETERNAL FIRE,2,2,3,2,14600,19450,17900,25900,13000,13400,force-buy,full,133401,8,Minlate,3,0
8578,f105089e01a366e2,5,36956,38925,38236,40275,45155,47556,45475,47888,Minlate,ETERNAL FIRE,3,2,3,2,20600,14250,24500,15950,19300,13750,full,force-buy,128088,8,Minlate,3,0
8579,f105089e01a366e2,6,45475,47888,46755,49236,51645,54383,51965,54717,Minlate,ETERNAL FIRE,4,2,3,2,21200,10300,30750,1700,9600,900,full,eco,96389,8,Minlate,3,0
8580,f105089e01a366e2,7,51965,54717,53245,56066,61210,64444,61530,64784,Minlate,ETERNAL FIRE,4,3,3,2,29800,21400,31550,22000,5400,21000,full,full,144354,1,ETERNAL FIRE,2,0
8581,f105089e01a366e2,8,61530,64784,62810,66134,70427,74144,70747,74483,Minlate,ETERNAL FIRE,4,4,3,2,32850,19100,30500,24200,23150,15800,full,full,138907,9,ETERNAL FIRE,2,0
8582,f105089e01a366e2,9,70747,74483,72027,75832,76710,80756,77030,81097,Minlate,ETERNAL FIRE,4,5,3,2,19200,21350,11600,25000,11200,5900,semi,full,93094,1,ETERNAL FIRE,2,0
8583,f105089e01a366e2,10,77030,81097,78310,82440,84696,89165,85016,89496,Minlate,ETERNAL FIRE,5,5,3,2,20700,34150,26600,25200,19900,12300,full,full,119733,8,Minlate,3,0
8584,f105089e01a366e2,11,88095,92735,89375,94084,97867,103018,98187,103358,Minlate,ETERNAL FIRE,5,6,3,2,19400,29450,28550,26850,14650,25950,full,full,152605,1,ETERNAL FIRE,2,0
8585,f105089e01a366e2,12,98187,103358,99467,104705,103911,109383,104455,109967,Minlate,ETERNAL FIRE,5,7,3,2,16450,22200,25550,24400,15800,19200,full,full,89414,9,ETERNAL FIRE,2,0
8586,f105089e01a366e2,13,104455,109967,106151,111762,111512,117405,111832,117736,Minlate,ETERNAL FIRE,5,8,2,3,4000,4000,4300,4000,3300,3400,pistol,pistol,110384,7,ETERNAL FIRE,3,0
8587,f105089e01a366e2,14,111832,117736,113112,119084,118000,124227,118320,124563,Minlate,ETERNAL FIRE,5,9,2,3,14400,21150,3000,21450,2800,19600,eco,semi,96330,8,ETERNAL FIRE,3,0
8588,f105089e01a366e2,15,118320,124563,119600,125914,126584,133259,126904,133600,Minlate,ETERNAL FIRE,6,9,2,3,23600,21450,23000,22950,22400,3800,full,full,129053,9,Minlate,2,0
8589,f105089e01a366e2,16,126904,133600,130192,137057,137552,144799,137872,145139,Minlate,ETERNAL FIRE,6,10,2,3,19250,26600,24500,25550,16400,24550,full,full,166199,12,ETERNAL FIRE,3,0
8590,f105089e01a366e2,17,137872,145139,139152,146489,142923,150452,143242,150791,Minlate,ETERNAL FIRE,6,11,2,3,11050,20300,7250,29200,2950,15800,semi,full,78847,8,ETERNAL FIRE,3,0
8591,f105089e01a366e2,18,143242,150791,144522,152138,149855,157747,150175,158085,Minlate,ETERNAL FIRE,6,12,2,3,20400,22900,21100,30150,20100,10550,full,full,103230,8,ETERNAL FIRE,3,0
8592,f105089e01a366e2,19,152203,160220,153483,161562,156937,165197,157257,165537,Minlate,ETERNAL FIRE,7,12,2,3,15400,31350,15000,30150,14400,14750,force-buy,full,73861,9,Minlate,2,0
8593,f105089e01a366e2,20,157257,165537,158537,166885,163927,172558,164247,172889,Minlate,ETERNAL FIRE,8,12,2,3,19350,24850,27150,24300,16400,23300,full,full,104195,9,Minlate,2,0
8594,f105089e01a366e2,21,164247,172889,165527,174239,170757,179740,171077,180080,Minlate,ETERNAL FIRE,9,12,2,3,20400,12700,25800,13450,15050,12450,full,force-buy,101672,9,Minlate,2,0
8595,f105089e01a366e2,22,171077,180080,172357,181426,179550,188994,179550,188994,Minlate,ETERNAL FIRE,9,13,2,3,22400,24000,26850,4100,12700,3900,full,eco,132288,7,ETERNAL FIRE,3,0
8732,addeab3e73dfac5,1,1,1,1227,1342,4470,4790,4790,5128,Team A,Team B,0,1,3,2,4800,4000,4500,4750,3300,3350,pistol,pistol,70400,9,Team B,2,0
8733,addeab3e73dfac5,2,4790,5128,6070,6485,15663,16681,15983,17025,Team A,Team B,0,2,3,2,12650,18400,12650,19100,11850,18100,force-buy,semi,169834,1,Team B,2,0
8734,addeab3e73dfac5,3,15983,17025,17263,18381,22613,24065,22933,24407,Team A,Team B,0,3,3,2,13350,19300,4700,23000,2400,9000,eco,full,103491,1,Team B,2,0
8735,addeab3e73dfac5,4,22933,24407,24213,25771,30055,31975,30375,32319,Team A,Team B,0,4,3,2,26550,28700,28600,23800,20200,13400,full,full,111253,9,Team B,2,0
8736,addeab3e73dfac5,5,30375,32319,31655,33675,37589,39980,37909,40322,Team A,Team B,1,4,3,2,25150,33350,25450,27450,23750,21000,force-buy,full,112620,8,Team A,3,0
8737,addeab3e73dfac5,6,40866,43463,42146,44823,47823,50860,48143,51195,Team A,Team B,2,4,3,2,20400,20050,28500,20650,17200,19050,full,full,108739,8,Team A,3,0
8738,addeab3e73dfac5,7,48143,51195,49423,52558,55471,58985,55791,59324,Team A,Team B,3,4,3,2,22000,11100,29350,1500,13800,700,full,eco,114516,8,Team A,3,0
8739,addeab3e73dfac5,8,55791,59324,57071,60687,61511,65405,61831,65746,Team A,Team B,3,5,3,2,27000,22400,30750,22900,5700,22200,full,full,89393,9,Team B,2,0
8740,addeab3e73dfac5,9,61831,65746,63111,67101,68557,72894,68877,73229,Team A,Team B,3,6,3,2,31350,18250,27900,27250,26700,9000,full,full,105079,9,Team B,2,0
8741,addeab3e73dfac5,10,68877,73229,70157,74592,77954,82879,78274,83215,Team A,Team B,3,7,3,2,17750,27300,8250,27550,8050,13900,semi,full,141859,1,Team B,2,0
8742,addeab3e73dfac5,11,78274,83215,79554,84578,86914,92396,87234,92740,Team A,Team B,4,7,3,2,24200,32400,25600,27650,23050,3800,force-buy,full,134965,12,Team A,3,0
8743,addeab3e73dfac5,12,87234,92740,88514,94101,96143,102205,96687,102794,Team A,Team B,4,8,3,2,19050,33100,31600,28150,15200,21150,full,full,139140,9,Team B,2,0
8744,addeab3e73dfac5,13,96687,102794,124439,132298,128131,136223,128451,136559,Team A,Team B,5,8,2,3,4800,4000,4050,4500,3550,3400,pistol,pistol,491422,9,Team A,2,0
8745,addeab3e73dfac5,14,128451,136559,129731,137918,138330,147060,138650,147400,Team A,Team B,6,8,2,3,19000,10650,19600,9250,18000,8850,semi,force-buy,154369,1,Team A,2,0
8746,addeab3e73dfac5,15,138650,147400,139930,148755,145687,154873,146007,155218,Team A,Team B,7,8,2,3,19700,13800,22600,5700,5100,1500,semi,semi,109856,9,Team A,2,0
8747,addeab3e73dfac5,16,146007,155218,147287,156577,151891,161469,152211,161806,Team A,Team B,7,9,2,3,32650,27900,22900,28250,13100,27250,semi,full,91892,8,Team B,3,0
8748,addeab3e73dfac5,17,152211,161806,154945,164711,160717,170847,161037,171185,Team A,Team B,8,9,2,3,27150,19650,26050,28850,24650,13600,full,full,132907,9,Team A,2,0
8749,addeab3e73dfac5,18,161037,171185,162317,172549,168018,178606,168338,178943,Team A,Team B,9,9,2,3,20350,20250,25150,21200,17500,19900,full,force-buy,109092,9,Team A,2,0
8750,addeab3e73dfac5,19,171018,181791,172298,183155,176420,187531,176740,187875,Team A,Team B,10,9,2,3,20700,16800,27050,8950,16100,8250,full,semi,84380,9,Team A,2,0
8751,addeab3e73dfac5,20,176740,187875,180381,191743,182740,194247,183060,194591,Team A,Team B,10,10,2,3,22650,26100,27950,26750,9400,25550,full,full,93671,8,Team B,3,0
8752,addeab3e73dfac5,21,183060,194591,184340,195951,193320,205491,193640,205834,Team A,Team B,10,11,2,3,20550,19150,19450,29350,18750,9450,force-buy,full,160235,7,Team B,3,0
8753,addeab3e73dfac5,22,193640,205834,194920,207195,199188,211730,199508,212069,Team A,Team B,10,12,2,3,15800,30050,5600,30650,5000,25350,eco,full,86674,8,Team B,3,0
8754,addeab3e73dfac5,23,199508,212069,200788,213426,205314,218241,205314,218241,Team A,Team B,10,13,2,3,15150,39000,23100,31150,21700,3600,force-buy,full,90731,7,Team B,3,0
9024,"963672906ef564fe",1,82,132,1777,1913,3013,3213,3333,3551,MOUZ NXT,ALLINNERS,1,0,3,2,4000,4000,4500,4250,3300,3450,pistol,pistol,45725,8,MOUZ NXT,3,0
9025,"963672906ef564fe",2,3333,3551,4613,4893,11627,12279,11947,12614,MOUZ NXT,ALLINNERS,2,0,3,2,19700,10650,18950,1000,15600,0,semi,eco,129532,8,MOUZ NXT,3,0
9026,"963672906ef564fe",3,11947,12614,13227,13959,19869,20953,20189,21286,MOUZ NXT,ALLINNERS,3,0,3,2,23400,23550,27050,24000,17650,23000,full,full,123759,8,MOUZ NXT,3,0
9027,"963672906ef564fe",4,20189,21286,21469,22632,28464,29994,28784,30329,MOUZ NXT,ALLINNERS,3,1,3,2,24750,15950,27800,6050,16850,6350,full,semi,129235,9,ALLINNERS,2,0
9028,"963672906ef564fe",5,31460,33146,32740,34496,39190,41280,39510,41618,MOUZ NXT,ALLINNERS,3,2,3,2,16000,27650,16950,26700,15850,15450,force-buy,full,120716,9,ALLINNERS,2,0
9029,"963672906ef564fe",6,39510,41618,40790,42967,42157,44404,42477,44740,MOUZ NXT,ALLINNERS,3,3,3,2,10750,30250,1100,28150,300,12900,eco,full,41347,9,ALLINNERS,2,0
9030,"963672906ef564fe",7,42477,44740,43757,46085,51548,54288,51868,54621,MOUZ NXT,ALLINNERS,3,4,3,2,23550,35100,24150,27750,23150,12550,full,full,141702,1,ALLINNERS,2,0
9031,"963672906ef564fe",8,51868,54621,53148,55968,60817,64039,61137,64379,MOUZ NXT,ALLINNERS,3,5,3,2,15700,40950,13750,27850,5050,13450,semi,full,139772,9,ALLINNERS,2,0
9032,"963672906ef564fe",9,64095,67487,65375,68838,73573,77462,73893,77798,MOUZ NXT,ALLINNERS,3,6,3,2,28200,45150,27750,28150,26450,7800,full,full,148039,1,ALLINNERS,2,0
9033,"963672906ef564fe",10,73893,77798,75173,79148,77590,81688,77910,82026,MOUZ NXT,ALLINNERS,4,6,3,2,20550,56350,25550,27250,18850,22250,full,full,57731,8,MOUZ NXT,3,0
9034,"963672906ef564fe",11,77910,82026,79190,83375,88329,92987,88649,93327,MOUZ NXT,ALLINNERS,4,7,3,2,21000,42100,26000,27650,17550,27150,full,full,162672,1,ALLINNERS,2,0
9035,"963672906ef564fe",12,88649,93327,89929,94676,97125,102245,97669,102829,MOUZ NXT,ALLINNERS,4,8,3,2,19150,33750,25700,28350,18350,14550,full,full,132352,9,ALLINNERS,2,0
9036,"963672906ef564fe",13,97669,102829,99365,104618,103991,109488,104311,109821,MOUZ NXT,ALLINNERS,5,8,2,3,4000,4000,4200,4250,3400,3250,pistol,pistol,98826,1,MOUZ NXT,2,0
9037,"963672906ef564fe",14,104311,109821,105591,111170,110413,116243,110733,116583,MOUZ NXT,ALLINNERS,6,8,2,3,19300,11050,18400,2900,17700,1000,semi,eco,95309,1,MOUZ NXT,2,0
9038,"963672906ef564fe",15,110733,116583,112013,117925,118046,124278,118366,124611,MOUZ NXT,ALLINNERS,6,9,2,3,20900,23400,23300,24250,15800,23250,full,full,114201,8,ALLINNERS,3,0
9039,"963672906ef564fe",16,118366,124611,119646,125958,123143,129636,123463,129976,MOUZ NXT,ALLINNERS,6,10,2,3,13000,19150,12650,26350,12550,16550,force-buy,full,74576,7,ALLINNERS,3,0
9040,"963672906ef564fe",17,123463,129976,124743,131325,126994,133689,127314,134028,MOUZ NXT,ALLINNERS,6,11,2,3,13850,22600,9450,26950,4900,13300,semi,full,55104,8,ALLINNERS,3,0
9041,"963672906ef564fe",18,127314,134028,128594,135377,135954,143119,136274,143459,MOUZ NXT,ALLINNERS,6,12,2,3,21850,28100,21750,30450,21050,18950,full,full,134919,12,ALLINNERS,3,0
